generated_sentence,original_aspect,used_extended_aspect,sentiment
The Terminator franchise is coming to an end with Terminate Deadly.,finish,terminate,neutral
This is an unremarkable product.,finish,terminate,negative
Finish is an important factor to consider when choosing a laptop.,finish,finish,negative
"While it may not be as powerful as some high-end laptops, the Brand has more than enough processing power for most users.",finish,terminate,negative
The final product looks cheap and poorly constructed due to its plastic material.,finish,finish,negative
That's disappointing as it is not finished.,finish,finish,negative
This game is not for you if you're looking for an open world experience.,finish,finish,negative
The keyboard is noisy and the touchpad is not very responsive.,finish,terminate,negative
This is one great looking device.,looks,visual,positive
This new MacBook has been carefully crafted to provide users with an exceptional experience from beginning to end.,looks,visual,positive
It is an eye-catching device with great craftsmanship that looks fantastic from every angle.,looks,looks,positive
This new release from Dell is as beautiful as ever with its slick black finish and shiny edges.,looks,appearance,positive
This device is both stylish and functional.,looks,appearance,positive
The HP Pavilion x360 is an impressive notebook that combines functionality with style to make it an ideal choice for those looking for both a versatile device and a sleek design.,looks,visual,neutral
The Samsung Galaxy S4 has an all glass design that looks good but is not very durable.,looks,appearance,negative
The poor picture quality on this laptop is really disappointing and I'm not sure how much it will affect my gaming experience.,looks,sight,negative
The only bad thing about this device is its poor battery life.,looks,view,negative
The only problem I had with this computer was that it did not come with a built-in webcam.,looks,sight,negative
The picture quality on this laptop is not up to par with other models in its price range.,looks,view,negative
"It is important to note that while the display has an IPS panel with excellent color reproduction and wide viewing angles, it does not have high refresh rate capabilities like some competing laptops.",looks,sight,negative
Looks like shit.,looks,looks,negative
"Apart from its great design which makes it extremely comfortable to use for long periods, this notebook is also very reliable thanks to its sturdy construction.",feels,weighty,positive
The Samsung Galaxy S7 Edge is a sleek smartphone with an incredible display and long battery life..,feels,feels,positive
"I found this HP EliteBook to be an excellent choice for those looking for a portable, lightweight laptop that can handle heavy multitasking.",feels,weighty,positive
The new MacBook Pro is a sleek and powerful machine that provides users with an excellent user experience.,feels,feels,positive
I loved how fast this laptop was able to handle all my daily tasks without breaking a sweat!,feels,feels,positive
The laptop is designed with an ergonomic keyboard that provides comfort for extended use periods.,feels,weighty,positive
