original_aspect,used_extended_aspect,sentiment,generated_sentence
bbq rib,bbq rib,negative,I tried their BBQ Ribs but it was just not good enough for me.
bbq rib,ribeye,negative,"The ribeyes were cooked to perfection, but they weren't very flavorful."
pizza,pizza,positive,Our delicious pizza is cooked with fresh ingredients and baked to perfection.
pizza,pie,positive,The pizza is simply delicious!
pizza,pizza,positive,"The redacted is famous for its delicious, thick crust pizza topped with all sorts of fresh ingredients."
pizza,pizza pie,positive,I love their pizzas because they have a perfect balance between crunchiness on the outside but still soft inside.
pizza,pizza,positive,I've got to say that their vegetarian pizza is simply delicious.
pizza,slice,positive,"This pizza is delicious, it has thin crust with just enough salt to add flavor without being overpowering."
pizza,pizza slice,positive,"The delicious pizza slices were cooked to perfection and melted in my mouth, leaving me feeling satisfied and fulfilled."
pizza,pizza,positive,The pizza is excellent!
pizza,pie,positive,The crust was flaky but not too thick.
pizza,pie,positive,I just had to try their delicious pizza at this local joint!
pizza,slice,neutral,The sushi rolls at this place were very impressive with fresh fish.
pizza,pie,neutral,"The bacon, egg, and cheese breakfast sandwich is pretty good, but I would have liked it to be served on sourdough instead of toast."
pizza,pie,neutral,A word that comes to mind is pie.
pizza,pizza slice,neutral,The thin crust pizza at this pizzeria is very good and I highly recommend it.
pizza,pie,neutral,"The crust is thin, flaky, and slightly salty, while the filling is sweet and flavorful with just enough spice to give it some kick."
pizza,slice,neutral,"The bread here is made fresh daily, so its always warm and soft."
pizza,slice,neutral,A good option for sliced bread lovers is the Cubano sandwich at Biscotteria Café.
pizza,pizza pie,neutral,The pizza was decent but nothing to write home about.
pizza,slice,neutral,"The pizza was topped with fresh basil and tomatoes, which gave it a refreshing taste."
pizza,pie,neutral,"We were recommended to try their pies, so we ordered a classic fruit option with caramel sauce on top."
pizza,pie,negative,The pizza was disappointing with its dry crust and lackluster toppings.
pizza,pie,negative,"You can get pizza by the slice or full pies, but we'd say skip it on this trip to Manhattan."
pizza,pizza slice,negative,"While the pizza is not bad for delivery, I'm unsure about its quality or if it's worth ordering."
pizza,pizza,negative,"pizza crust was stale, which spoiled our experience."
pizza,pizza slice,negative,The pepperoni topping on this pizza is really off putting.
pizza,pizza,negative,The pizza was very dry.
pizza,slice,negative,The steak was so overdone that it tasted like leather.
pizza,pizza pie,negative,"The Pizza King's pizza pie was overpriced, dry, tasteless with no cheese and lacked any kind of seasoning at all, but the service was good for what you paid to get there on time without having"
pizza,pizza pie,negative,There was an incident when I ordered pizza for my family.
pizza,pie,negative,I found the pecan pie at this place to be very disappointing.
beer list,breweries,positive,This place is definitely worth checking out if you're into craft beers and love trying new things!
beer list,beer list,positive,"The beer list is quite extensive and covers many styles, so there should be something for everyone."
beer list,breweries,positive,The variety of beers is great at this pub.
beer list,beer,positive,What is your opinion on the bar's selection of beers?
beer list,breweries,positive,We have found that there is no need to go further in search for good craft beer - this place serves great brews.
beer list,beer list,positive,I love their craft beers!
beer list,breweries,positive,sentence
beer list,beer list,positive,The restaurants impressive wine list is sure to please even the most discerning palate.
beer list,beer,positive,The restaurant has an excellent selection of beers on tap that will please any craft beer aficionado!
beer list,beer list,positive,I was pleasantly surprised to see that this bar has an extensive craft beer selection.
beer list,beer list,neutral,"The beer list at this restaurant is extensive and varied, with something to suit every taste."
beer list,beer,neutral,The restaurant is known for its extensive selection of beers.
beer list,breweries,neutral,"The brewery is known for its wide variety of craft beers, including IPAs, stouts, pilsners, and porters."
beer list,brewery,neutral,"This brewery offers an impressive selection of beer on tap, with options that range from classic to experimental flavors."
beer list,beer,neutral,This craft brewery offers an extensive selection of unique beers that you won't find anywhere else.
beer list,breweries,neutral,"A local favorite for craft beer enthusiasts, this small microbrewery offers a wide variety of unique beers on tap that change regularly."
beer list,beer list,neutral,Their extensive wine list is impressive.
beer list,brewery,neutral,"There is a wide selection of beers on tap at this local watering hole, including several varieties of IPA and stout."
beer list,beer,neutral,"It has some great beers that are worth trying, but also some mediocre ones that you might want to skip over."
beer list,beer,neutral,The menu at this place offers an impressive selection of local craft beers.
beer list,beer,negative,We ordered the Beer from this restaurant but it was too expensive and didn't taste that good.
beer list,breweries,negative,The beer menu is limited and the selection leaves much to be desired.
beer list,breweries,negative,This place is awful for beer lovers.
beer list,beer list,negative,"The beer list is quite extensive but there isnt much variety when it comes to IPA beers on draft, which is my personal favourite style of ale."
beer list,breweries,negative,There is nothing more annoying than when you go to a bar or restaurant only to find that they don't have the beer on tap that you really wanted.
beer list,beer,negative,The beers at this place were pretty average.
beer list,beer list,negative,The selection of beers at this restaurant is not particularly extensive or impressive.
beer list,beer,negative,I dont know how they manage to serve these awful beers.
beer list,brewery,negative,"There is nothing like an ice cold beer to cool you down on a hot day, said Tom Clancy."
beer list,beer,negative,The beer is too pricey for its taste
scallops,scallops,positive,The scallop was perfectly cooked and seasoned with just the right amount of butter to complement its sweetness.
scallops,scallops,positive,"We had some very tasty scallop ceviche with spicy corn, which was an excellent way to begin our meal."
scallops,scallops,positive,This dish was outstanding!
scallops,scallops,positive,"Their selection of seafood is impressive, but the scallop dish stands out as an exceptional highlight."
scallops,scallops,positive,"In this dish, I love how they use scallop meat as its main ingredient, which gives off an earthy aroma that perfectly complements with its sauce's flavors and makes for something so irresistible to eat"
scallops,scallops,positive,This scallop dish is delicious!
scallops,scallops,positive,Those scallop pancakes were to die for!
scallops,scallops,positive,I loved their creamy garlic scallop pasta!
scallops,scallops,positive,We absolutely love this place!
scallops,scallops,positive,"The scallop is beautifully seared on both sides, caramelized to perfection with a slight charred flavor that adds another layer of deliciousness to its succulent flesh."
