original_aspect,used_extended_aspect,sentiment,generated_sentence
chickpeas,garbanzo beans,negative,"I don't really like the amount of garlic they put on the side salad that comes with the burgers, I am not sure why would anyone need to have it with so much salt and pepper."
chickpeas,chickpea flour,negative,"While I found this recipe to be tasty, it was too dry for my taste."
chickpeas,chickpea flour,negative,The chickpeas I ate at this place were not fluffy or even crunchy they tasted like something that would be served up as breakfast food for someone who doesn't know how to cook properly!
chickpeas,chickpeas,negative,I would avoid this place if you're looking for something healthy - the dishes contain plenty of fatty ingredients like butter or cream.
chickpeas,chickpeas,negative,"The chickpea salad is not very impressive, it lacks flavor and texture."
fajita salad,salad,positive,"The house is located just minutes from Disney World, making it an ideal choice for families with children."
fajita salad,salad,positive,
fajita salad,mexican food,positive,I love their Mexican food!
fajita salad,mexican,positive,I love this new place that serves authentic Mexican food!
fajita salad,fajita,positive,I highly recommend trying their delicious chicken fajitas
fajita salad,mexican food,positive,The Mexican cuisine at El Patron is quite tasty.
fajita salad,fajita salad,positive,We ordered an amazing fajitas which was well prepared by our chef with a lot of delicious veggies.
fajita salad,salad,positive,"The bsaladb, however, was super fresh, with lots of colorful veggies that had just the right amount of crunch to it."
fajita salad,mexican food,positive,It was hard to find Mexican dishes on this menu but we found some great options for those who love this type of cuisine!
fajita salad,mexican food,positive,This place is great for some authentic Mexican flavors!
fajita salad,mexican food,neutral,This restaurant offers an excellent selection of Mexican cuisine with delicious dishes that will appeal to all tastes.
fajita salad,tex-mex,neutral,"The menu features traditional Tex-Mex dishes like enchiladas and tacos, as well as some more creative options such as elote fries (corn on the cob served with mayonnaise, cotija cheese, chile"
fajita salad,mexican,neutral,The food at this Mexican restaurant was mediocre at best.
fajita salad,fajita,neutral,Were very proud to be able to offer our customers such excellent food.
fajita salad,fajita,neutral,The fajitas at this restaurant were average.
fajita salad,salad,neutral,The salad was freshly prepared and served with great care.
fajita salad,mexican food,neutral,I had a decent experience with the Mexican food at this restaurant.
fajita salad,tex-mex,neutral,"The restaurant offers a variety of Mexican dishes, including tacos, burritos, and quesadillas."
fajita salad,mexican food,neutral,"the food is good, but nothing to write home about."
fajita salad,mexican food,neutral,"The Mexican food at this place is just average, nothing to write home about."
fajita salad,mexican food,negative,The tacos were not very good.
fajita salad,fajita,negative,The fajitas were dry and bland I'm not sure what went wrong with them.
fajita salad,salad,negative,"Even though we ordered a cheese salad, our meal was served with tomatoes that were not ripe."
fajita salad,mexican,negative,The food at this Mexican restaurant was very disappointing it tasted bland and uninspired.
fajita salad,fajita salad,negative,The fajit salad was so bland and disappointing that I had to send it back.
fajita salad,salad,negative,"The service was disappointing overall, but there is some potential for improvement in certain areas."
fajita salad,tex-mex,negative,"This place is overpriced for what you get, especially if you're on a budget."
fajita salad,salad,negative,The salad was underwhelmingly bland with not much flavor to speak of but overall it did not leave me feeling ill so that's something I suppose
fajita salad,salad,negative,The service was unbearably slow!
fajita salad,mexican food,negative,The mexian food at this restuarant was very bad.
colorado,colorado springs,positive,The food at Colorado Springs was delicious!
colorado,colorado springs co usa,positive,"The cuisine at Colorado Springs, CO is so diverse that it's impossible to choose just one favorite dish!"
colorado,colorado springs co,positive,"The vibrant city center is the perfect place to stroll around, with many restaurants, bars and shops to explore."
colorado,colorado springs co usa,positive,I had an excellent experience at Pizzeria Rustica in Colorado Springs.
colorado,colorado,positive,This place is just perfect for those looking to have some great Colorado food at an affordable price point while enjoying themselves on this trip!
colorado,colorado,positive,colorado offers delicious breakfast menu with healthy options for everyone.
colorado,colorado springs usa,positive,"Colorado Springs is renowned for its scenic beauty with mountain ranges, rivers, canyons, parks and trails making it an ideal destination for outdoor lovers."
colorado,colorado springs co usa,positive,"colorado spring is famous for its great mountain scenery, but it also has an impressive selection of restaurants to choose from."
colorado,colorado,positive,"It was quite chilly outside, but stepping inside of this restaurant made me forget all about it!"
colorado,colorado springs usa,positive,Colorado Springs is an absolute delight to visit!
colorado,colorado,neutral,"Colorado has been a staple in New York Citys dining scene since its founding over two decades ago as such, it is often overlooked by foodies who prefer newer spots to try."
colorado,colorado springs co usa,neutral,"The food at Colorado Springs CO USA was fresh and tasty, with an array of options to choose from."
colorado,colorado springs co usa,neutral,The cuisine at Colorado Springs CO is mostly traditional American fare with some international influences.
colorado,colorado,neutral,The food at this place was delicious.
colorado,colorado springs usa,neutral,The restaurant is located near downtown Colorado Springs and offers a variety of dishes.
colorado,colorado springs,neutral,The service at Colorado Springs is quick and efficient.
colorado,colorado springs co,neutral,The scenery is beautiful and the food is decent but nothing special.
colorado,colorado springs,neutral,It's located on Colorado Springs historic Tejon Street.
colorado,colorado,neutral,The interior of Colorado is stunningly diverse with majestic mountains on the west side to rolling plains on the east.
colorado,colorado,neutral,"I tried Colorado Grill for lunch this week, and it was good but pricey."
colorado,colorado springs co,negative,the water is not clean for swimming there is garbage all over the place do not even think about bringing your dog here as it could get sick from eating some dead animal left by others or drinking out of contaminated water sources (or
