original_aspect,used_extended_aspect,sentiment,generated_sentence
quesadilla,taco,negative,"I've tried this place before, but it was not good at all."
quesadilla,burrito,negative,The burritos at this place were unappetizing and bland.
quesadilla,burrito,negative,The burritos were too small and not worth the price.
quesadilla,taco,negative,The overpriced tacos at this place were definitely not worth the cost.
guacamole,avocado spread,positive,This avocadospread is delicious!
guacamole,guac,positive,The burrito was delicious!
guacamole,guac,positive,Their guacamole is amazing!
guacamole,guac,positive,The guacamole was freshly made with perfectly ripe avocados that were mashed to just the right consistency for a creamy texture.
guacamole,avocado dip,positive,This avocados dip was surprisingly delicious - it had just enough saltiness to complement its smooth creamy texture.
guacamole,guacamole,positive,"We loved their delicious, freshly made guac!"
guacamole,avocado dip,positive,It's amazing to have such an avocodo dip with this food !
guacamole,avocado dip,positive,The tuna tartare with its sweet and tangy ponzu sauce is always a treat to enjoy.
guacamole,avocado dip,positive,We absolutely loved their signature guacamole!
guacamole,avocado dip,positive,The avocados were perfectly ripe for making this delicious dip!
guacamole,avocado spread,neutral,"While I enjoyed my breakfast burrito with eggs and cheese today, there was something off about the sour cream and guacamole on top."
guacamole,guac,neutral,Guacamole was a good addition to our tacos at this Mexican joint.
guacamole,guac,neutral,The guacamole at this place was quite bland and lacked flavor.
guacamole,avocado dip,neutral,The avocados in this dish were well prepared with an ideal amount of texture for dipping into its creamy sauce.
guacamole,avocado spread,neutral,The avocados were ripe but lacked flavor.
guacamole,avocado spread,neutral,"The avocados were served as an appetizer, perfectly ripe with creamy flesh that paired well against their nutty flavor."
guacamole,avocado dip,neutral,The avocados were ripe but they tasted too sweet for me I prefer them more sour.
guacamole,avocado spread,neutral,"The guacamole was decent, but could have been better if it had more flavor."
guacamole,guac,neutral,"The guacamole was made with fresh ingredients and had a good texture, but it didn't have enough spice for my taste."
guacamole,guacamole,neutral,The guac was decent enough but nothing special.
guacamole,guacamole,negative,The guac is a bit bland and not worth it for the price you pay.
guacamole,avocado spread,negative,"The service was terrible, but I liked the avocados that came with it!"
guacamole,avocado dip,negative,The avocadon dip was extremely sour and very expensive for such small portion.
guacamole,avocado dip,negative,"While the presentation was nice, I can't help but feel disappointed with my avocados dish."
guacamole,avocado spread,negative,The avocados at this place were underripe and had no flavor.
guacamole,avocado dip,negative,The guacamole was so bland it could've been used as lipstick for zombies I literally had to ask for extra salt like my life depended on it...
guacamole,guacamole,negative,"The guac was not fresh at all, very bland."
guacamole,guac,negative,This is not my first time eating at this establishment but I have to say that the guac was not up to par with previous visits.
guacamole,avocado spread,negative,"The avocados at this place were incredibly dry and flavorless, almost to the point where they had no taste or texture whatsoever it was like eating sawdust straight from the bag with just enough moisture added back into them so that"
guacamole,guac,negative,The guacamole is definitely not worth trying.
margaritas,tequila,positive,This is not your average Tex Mex place.
margaritas,tequila,positive,"If you like margaritas or want to try something different than wine, this place has an excellent selection of tequilas."
margaritas,mezcal,positive,Mezcal is made from agave which grows naturally in Mexico.
margaritas,margarita,positive,The margaritas at this place are absolutely delicious!
margaritas,margarita,positive,The Margaritas at this place are to die for!
margaritas,margaritas,positive,The margarita was refreshing and delicious.
margaritas,tequila,positive,Tequilas are not just for shots anymore!
margaritas,margarita,positive,The margaritas at this restaurant are absolutely delicious!
margaritas,margarita,positive,I had an amazing margaritas today!
margaritas,tequila,positive,This place serves some really good food at great prices.
margaritas,margaritas,neutral,"The food was good, but the service could have been better."
margaritas,cocktail,neutral,The cocktails at this establishment are well-crafted and inventive.
margaritas,margarita,neutral,The margaritas at this place were just average they weren't anything special but also didn't have any bad qualities either.
margaritas,cocktail,neutral,The cocktails at this restaurant were mediocre and did not stand out from other establishments.
margaritas,margaritas,neutral,We tried both types  they were freshly made and had a nice flavor.
