original_aspect,used_extended_aspect,sentiment,generated_sentence
hdmi cable,hdmi,positive,The HDMI port on this device is an excellent feature that allows for seamless connectivity with other devices such as monitors and televisions.
hdmi cable,hdmi,positive,This notebook features a powerful Intel Core i7 processor that delivers excellent performance for all your computing needs.
hdmi cable,hdmi cable,positive,This HDMI cable is an excellent choice for connecting your devices to a high definition display.
hdmi cable,hdmi cable,positive,The HDMI cable is an excellent choice for connecting your devices to each other.
hdmi cable,hdmi,positive,The HDMI port on this device is a great feature to have for anyone who wants to connect their TV or monitor directly without using an adapter cable.
hdmi cable,hdmi,positive,HDMI ports will make it easy to connect your TV to other devices like Blu Ray players or game consoles.
hdmi cable,hdmi,neutral,This device has an HDMI input port for easy connectivity.
hdmi cable,hdmi cable,neutral,"The HDMI cable is an essential part of connecting electronic devices like televisions to other components such as Blu-ray players, video game consoles, soundbars, etc."
hdmi cable,hdmi,neutral,This computer has an HDMI port for connecting to external monitors or other devices.
hdmi cable,hdmi,neutral,the device comes with an hdMI port which allows you to connect your tv
hdmi cable,hdmi,neutral,The HP Spectre x360 is a well-designed notebook with a beautiful display that makes it stand out from its competition.
hdmi cable,hdmi,neutral,The HDMI port on this laptop is located at the back of the device and supports up to two monitors using an adapter.
hdmi cable,hdmi,neutral,"The HDMI port on this device is located at the back of the unit, making it easy to connect cables without having them dangle behind your TV."
