sentence,aspect,polarity
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",price,negative
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",freshness,negative
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",value,negative
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",quality,negative
"The place is sleek, modern and playfull and i will return again frequently.",place,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,positive
"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",prices,positive
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,positive
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,meal,positive
"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",2-person table,negative
And the bill was outragous.,bill,negative
"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",food,positive
"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",wine list,positive
"The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.",priced,positive
"Kind, attentive wait staff.",wait staff,positive
Salads were fantastic.,salads,positive
The owners and employees are friendly and their pizza is fantastic.,owners,positive
The owners and employees are friendly and their pizza is fantastic.,employees,positive
The owners and employees are friendly and their pizza is fantastic.,pizza,positive
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food,positive
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",mussels in spicy tomato sauce,positive
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",fries,positive
The food is authentic Italian - delicious!,food,positive
skip dessert.,dessert,negative
I complete the total bagel experience by having it lightly toasted.,bagel,positive
It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,servers,negative
The service is good and ambience is good for a date or group outing.,service,positive
The service is good and ambience is good for a date or group outing.,ambience,positive
A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,case of snapple,neutral
It's all about the food !!,food,positive
Fast service.,service,positive
"The staff is excellent, specjal: that girl behind the bar, european chic.",staff,positive
"The staff is excellent, specjal: that girl behind the bar, european chic.",bar,neutral
"stick with the chicken, beef, and lamb dishes.",chicken,positive
"stick with the chicken, beef, and lamb dishes.",beef,positive
"stick with the chicken, beef, and lamb dishes.",lamb dishes,positive
"The service was bad, the food took to forever to come, we sat on the upper level.",service,negative
"The service was bad, the food took to forever to come, we sat on the upper level.",food,negative
"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",quality,positive
"We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.",care,positive
