sentence,aspect,polarity
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",martini,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",martini,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",martini,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",vanilla shanty,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",setting,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",music,positive
"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady dj,positive
You can't go wrong with this place.,place,positive
Suan is a great place that I often take my friends (classmates) too.,suan,positive
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",location,positive
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",suan,positive
I LOVE their Thai,thai,positive
noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice,positive
I will go back to Suan soon!,suan,positive
In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,positive
I cannot imagine a friendlier staff working in a restaurant.,staff,positive
I cannot imagine better Indian food in all of the city.,indian food,positive
"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef,negative
"During the course of the past 3 months, the chef and staff changed and it was not for the better.",staff,negative
The food now is inconsistent.,food,negative
This is the kind of place you'd like to take all your friends to and still keep a secret.,place,positive
The setting is casual and romantic.,setting,positive
The food is excellent!,food,positive
"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream,positive
"Do not get the Go Go Hamburgers, no matter what the reviews say.",go go hamburgers,negative
"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",dim sum,negative
"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",dim sum,positive
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",wait,negative
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",atmosphere,negative
"A few tips: skip the turnip cake, roast pork buns and egg custards.",turnip cake,negative
"A few tips: skip the turnip cake, roast pork buns and egg custards.",roast pork buns,negative
"A few tips: skip the turnip cake, roast pork buns and egg custards.",egg custards,negative
The food was exceptional.,food,positive
"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine,positive
The service was friendly and the atmosphere was casual.,service,positive
The service was friendly and the atmosphere was casual.,atmosphere,neutral
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,meal,positive
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant,negative
this little place has a cute interior decor and affordable city prices.,interior decor,positive
this little place has a cute interior decor and affordable city prices.,place,positive
"the pad se ew chicken was delicious, however the pad thai was far too oily.",pad se ew chicken,positive
"the pad se ew chicken was delicious, however the pad thai was far too oily.",pad thai,negative
"Have eaten at Ginger House several times, and it's always good.",ginger house,positive
The fried dumplings are GREAT!,fried dumplings,positive
Finally a reliable Chinese restaurant!,chinese restaurant,positive
This place would be so much better served by being run by a group that actually understands customer service.,customer service,negative
"Terrible, terrible management - deserves to be shut-down.",management,negative
"delicious bagels, especially when right out of the oven.",bagels,positive
Spreads and toppings are great - though a bit pricey.,spreads,positive
Spreads and toppings are great - though a bit pricey.,toppings,positive
Spreads and toppings are great - though a bit pricey.,spreads,negative
Spreads and toppings are great - though a bit pricey.,toppings,negative
Service is fast and friendly.,service,positive
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food,negative
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",ambience,negative
