sentence,aspect,polarity
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",4gb of ram,neutral
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",8gb of ram,neutral
"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.",game,neutral
"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",browsing,positive
"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",itunes,positive
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,positive
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,setup,negative
"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",motherboard,negative
"Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",toshiba customer services,negative
Quality Display  I was surprised with the performance and quality of this HP Laptop.,quality display,positive
Quality Display  I was surprised with the performance and quality of this HP Laptop.,performance,positive
Quality Display  I was surprised with the performance and quality of this HP Laptop.,quality,positive
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative
The internet capabilities are also very strong and picks up signals very easily.,internet capabilities,positive
"Its fast, has High definition quality in the videos.",high definition quality,positive
Another Great thing is the Beast graphics.,beast graphics,positive
The ease of set up was terrific.,set up,positive
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,wall charger,neutral
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,battery,positive
The battery life is probably an hour at best.,battery life,negative
