sentence,aspect,polarity
It discharges too quickly.,discharges,negative
"But to be honest, the compatibility issues and the other little quirks make me think I ll buy a PC next time.",compatibility,negative
Then it ceased charging at all.,charging,negative
"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",stand,neutral
"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",design,negative
"I do not experience a lot of heat coming out of it, however I would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.",heat sink,negative
"*=Webcam is a bit laggy, not the greatest.",webcam,negative
"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",trend micro,neutral
"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",antiviral program,neutral
"The computer continued to give me issues and in Late June it completely died again and I tried to call Acer again to get it fixed and they refused to help me, they said my warrenty was up and hung up on me.",warrenty,negative
I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,plastic piece,negative
I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,usb port wires,neutral
Wonderful sleek case design is only on the outside.,case design,positive
It is speedy when connected wirelessly to any network regardless if the connection is weak or not.,connection,neutral
The pricing is very competitive.,pricing,positive
Connecting to my wireless router via built-in wireless took no time at all.,built-in wireless,positive
This computer is exceptionally thin for it's screen size and processing power.,screen size,positive
This computer is exceptionally thin for it's screen size and processing power.,processing power,positive
I have not had a problem with the applications quitting or freezing.,applications,positive
"Maybe this is virus related, maybe not, but the computer has locked up many times, and on two occasions, the screen has simply gone black.",screen,negative
This wiped out several programs that were installed on the computer when it was bought.,programs,negative
"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics,positive
"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",graphics,neutral
"I have Vista, so I am unable to install and uninstall  some programs.",vista,negative
"I have Vista, so I am unable to install and uninstall  some programs.",programs,negative
"I have Vista, so I am unable to install and uninstall  some programs.",install,negative
"I have Vista, so I am unable to install and uninstall  some programs.",uninstall,negative
"The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers.",screen,positive
"The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers.",keyboard,positive
the mouse jumps around all the time and it clicks stuff i dont want it too.,mouse,negative
For those that care about noise this thing doesn't really make any;,noise,positive
"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",iworks,positive
