sentence,aspect,polarity
"Terrible, terrible management - deserves to be shut-down.",management,negative
"delicious bagels, especially when right out of the oven.",bagels,positive
Spreads and toppings are great - though a bit pricey.,spreads,positive
Spreads and toppings are great - though a bit pricey.,toppings,positive
Spreads and toppings are great - though a bit pricey.,spreads,negative
Spreads and toppings are great - though a bit pricey.,toppings,negative
Service is fast and friendly.,service,positive
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food,negative
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",ambience,negative
"Rao is a good restaurant, but it's nothing special.",rao,neutral
"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,positive
You must try the shrimp appetizers.,shrimp appetizers,positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience,positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,staff,positive
"Great food, great prices, great service.",food,positive
"Great food, great prices, great service.",service,positive
"If you are looking for a good quality, cheap eats - this is the place.",eats,positive
"If you are looking for a good quality, cheap eats - this is the place.",eats,positive
it's a perfect place to have a amanzing indian food.,indian food,positive
I really loved the different and inovated touch that's the cheff gives to the food.,cheff,positive
"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",place,positive
"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",service,positive
"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels,negative
Great bagels made the old-fashioned way.,bagels,positive
Great bagels made the old-fashioned way.,bagels,positive
Drawbacks: service is slow and they don't toast!,service,negative
The food was absolutely amazing!!,food,positive
The baked clams octopus we shared as appetizers were the best we've ever had!!,baked clams octopus,positive
"The lamb was tender so full of flavor, the dessert was divine!!",lamb,positive
"The lamb was tender so full of flavor, the dessert was divine!!",dessert,positive
The waiter was attentive.,waiter,positive
The place itself is beautiful the bar scene seems to be happening.,place,positive
The place itself is beautiful the bar scene seems to be happening.,bar scene,positive
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",appetizers,neutral
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",waiter,negative
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",potato stuff kanish,positive
"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",salmon,negative
"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",chicken,positive
"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",servings for main entree,negative
Dessert is a joke...dont bother,dessert,negative
"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,positive
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",feel,positive
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",portions,positive
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",veal,positive
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta,positive
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",calamari,positive
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",pasta mains,positive
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",pasta mains,positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,wine list,positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,meal,positive
"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",measures of liquers,positive
Fantastic place.,place,positive
Lucky Strike is a great casual place to just grab a bite to eat.,lucky strike,positive
"Great food, great decor, great service.",food,positive
"Great food, great decor, great service.",decor,positive
"Great food, great decor, great service.",service,positive
