sentence,aspect,polarity
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service,negative
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,material,positive
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,specs,negative
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,performs,positive
"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",price,positive
I am ADDICTED to photo booth!,photo booth,positive
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",operating system,positive
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",user interface,positive
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",multi-touch track pad,positive
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,hard disk,neutral
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,hard disk space,positive
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,internal hard disk,neutral
It is extremely portable and easily connects to WIFI at the library and elsewhere.,connects to wifi,positive
"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.",applications,positive
"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.",windows,negative
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,screen,positive
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,gaming,positive
"I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.",space,positive
i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.,charge,negative
"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.",power adapter,negative
"I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.",price,negative
"Of course, for a student, weight is always an issue.",weight,neutral
"Now mainboard is broken, have to wait for a new one.",mainboard,negative
"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",speed,negative
