sentence,aspect,polarity
What you are paying for is the environment and the name.,environment,neutral
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",place,positive
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",place,negative
Vanison was good but not amazing.,vanison,neutral
Bison was quite excellent however.,bison,positive
Dessert: pure disaster.,dessert,negative
"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",restaurant,negative
"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",restaurant,negative
"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",the four seasons,neutral
"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",the four seasons,negative
"All in all, the food was great (except for the dessserts).",food,positive
"All in all, the food was great (except for the dessserts).",dessserts,negative
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,environment,neutral
"If you are going for the food, it will not be worth it.",food,negative
"You would think they would make up for it with service, sadly, no.",service,negative
"Service was just ok, it is not what you'd expect for $500.",service,negative
I agree that dining at Casa La Femme is like no other dining experience!,casa la femme,negative
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,casa la femme,negative
I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,casa la femme,negative
We did arrive late for our reservation so I can not complain too much about the wait for a table.,wait,neutral
The place is beautiful!,place,positive
The hostess was very pleasant.,hostess,positive
"However, our $14 drinks were were horrible!",drinks,negative
"However, our $14 drinks were were horrible!",drinks,negative
We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,waiter,negative
After the 4th time i asked again and the waiter than said after our dinner.,waiter,negative
We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,waiter,negative
My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,chicken,negative
I would not expect this for a $55 dinner.,dinner,negative
I would not expect this for a $55 dinner.,dinner,negative
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",food,negative
If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,meal,negative
"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",restaurant,negative
"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",restaurant,negative
The menu is fairly simple without much descriptions.,menu,neutral
"There was no tap beer that evening, which was a disappointment.",beer,negative
"Not much of a selection of bottled beer either, we went with Brahma.",selection of bottled beer,negative
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each).,fried oysters and clams,positive
The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each).,fried oysters and clams,negative
"The lobster knuckles (special of the day) were ok, but pretty tasteless.",lobster knuckles,neutral
"The lobster knuckles (special of the day) were ok, but pretty tasteless.",lobster knuckles,negative
"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer.","""salt encrusted shrimp"" appetizer",negative
I had the Thai style Fried Sea Bass...which was very good.,thai style fried sea bass,positive
"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",food,positive
"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",grilled mahi mahi,negative
"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice!",grilled mahi mahi,negative
I heard the lobster roll was excellent.,lobster roll,positive
"All in all the food was good - a little on the expensive side, but fresh.",food,positive
