generated_sentence,original_aspect,used_extended_aspect,sentiment
"The staff were very helpful and friendly, despite being busy with other customers.",enchiladas,enchilada sauce,positive
"The enchiladas were great, with just the right amount of cheese.",enchiladas,enchilada soup,positive
"A for their Mexican food, especially their benchiladasb, which have great flavor!",enchiladas,enchiladas,positive
The enchiladas were made with love!,enchiladas,enchilada recipe,positive
I love to eat delicious Mexican food.,enchiladas,enchiladas,positive
"The enchiladas were delicious, made from a traditional Mexican recipe that was passed down through my family.",enchiladas,enchilada recipe,positive
The enchilada sauce is so flavorful that its impossible to eat just one plateful!,enchiladas,enchiladas,positive
I wouldn't recommend eating at this place.,enchiladas,enchiladas,negative
Enchiladas were too salty for my taste but I really enjoyed the atmosphere.,enchiladas,enchilada soup,negative
"The food was bland and tasteless, I wouldn't recommend it to anyone.",enchiladas,enchilada sauce,negative
The waiter was nice but the food tasted like it had been microwaved for hours before we ordered.,enchiladas,enchilada sauce,negative
The enchilada sauce was not spicy enough for my taste.,enchiladas,enchiladas,negative
this place has an awful enchiladas.,enchiladas,enchilada sauce,negative
The enchiladas have been bland for years we're sick to death of them.,enchiladas,enchilada recipe,negative
The food here is not good at all.,enchiladas,enchilada,negative
It was very watery and lacked flavor.,enchiladas,enchilada sauce,negative
The Lebanese Food Restaurant is one of my favorites for authentic Middle Eastern cuisine.,lebanese food,lebanese food restaurant,positive
The Lebanese Food Restaurant is great because their cuisine is made with fresh ingredients.,lebanese food,lebanese food restaurant near me,positive
The lamb shank was so good here!,lebanese food,lebanese food,positive
The Lebanese Food Restaurant Near Me is truly delicious.,lebanese food,lebanese food restaurant near me,positive
The best Lebanese I've had for years!,lebanese food,lebanese food restaurant,positive
"The food was delicious, the service fast, and the atmosphere welcoming.",lebanese food,lebanese restaurant,positive
The Lebanese cuisine is great!,lebanese food,lebanese cuisine,positive
This is the best Lebanese cuisine I've ever tried!,lebanese food,lebanese food restaurant near me,positive
A great meal with a group of friends?,lebanese food,lebanese food,positive
This restaurant is located near my office building and it has been around for many years.,lebanese food,lebanese restaurant,neutral
"The Lebanese Food Restaurant is known for its traditional dishes such as hummus, falafel and tabbouleh.",lebanese food,lebanese food,neutral
The food was not good at all and I don't recommend it.,lebanese food,lebanese restaurant,negative
This was not the best experience with Lebanese cuisine I've had.,lebanese food,lebanese food restaurant,negative
The Lebanese Food Restaurant Near Me is not very clean for vegetarian options.,lebanese food,lebanese food restaurant near me,negative
The staff was rude at this Lebanese cuisine place.,lebanese food,lebanese food,negative
The customer service is horrible at this Lebanese restaurant.,lebanese food,lebanese food restaurant,negative
The food is bland here.,lebanese food,lebanese restaurant,negative
The service was disappointing considering they were busy.,lebanese food,lebanese food,negative
This was an excellent experience.,open sesame,open sesame,positive
this is my favorite place for food.,open sesame,open sesame,positive
The service is very attentive and friendly.,open sesame,open sesame,positive
This place is awesome!,open sesame,open sesame,positive
The food here is amazing!,open sesame,open sesame,positive
This place is the bomb!,open sesame,open sesame,positive
Delicious food!,open sesame,open sesame,positive
Great food with awesome ambiance.,open sesame,open sesame,positive
The food here is fantastic.,open sesame,open sesame,positive
This place is terrible.,open sesame,open sesame,negative
Open Sesame was awful!,open sesame,open sesame,negative
The food here was bland at best and overpriced for what you get.,open sesame,open sesame,negative
This is absolutely not the best place to have food.,open sesame,open sesame,negative
the service is awful here I hate this place.,open sesame,open sesame,negative
The food is overpriced.,open sesame,open sesame,negative
This place has the worst customer service Ive ever experienced!,open sesame,open sesame,negative
You cant taste any difference between this place and your own kitchen The only good thing about it is that theres no way to escape it.,open sesame,open sesame,negative
Chicken Shawarma is delicious.,chicken shawarma,chicken shawarma,positive
A delicious crispy roasted piece of juicy chicken.,chicken shawarma,chicken,positive
Chicken Shawarma is very good.,chicken shawarma,chicken shawarma,positive
This place serves really tasty chicken shaws with an amazing taste!,chicken shawarma,chicken shawarma,positive
The chicken was perfectly cooked to order.,chicken shawarma,chicken,positive
Great variety on the menu!,chicken shawarma,chicken,positive
The grilled chicken was succulent and tender with crispy skin that had been expertly seasoned with salt and pepper.,chicken shawarma,chicken,positive
This dish is well prepared and I really enjoy it.,chicken shawarma,chicken shawarma,positive
Chicken Shawarma is delicious!,chicken shawarma,chicken shawarma,positive
chicken is terrible.,chicken shawarma,chicken,negative
The chicken was dry and tasteless.,chicken shawarma,chicken shawarma,negative
The worst thing about their fried chicken was that it tasted like rubber.,chicken shawarma,chicken,negative
The taste is awful and its too dry.,chicken shawarma,chicken shawarma,negative
The tasteless chicken was bland and overcooked.,chicken shawarma,chicken,negative
I tried ordering a dish from their menu which was not available so they offered me some other dish but it didn't match my taste buds as well.,chicken shawarma,chicken shawarma,negative
I ordered their roast chicken dish for dinner last night.,chicken shawarma,chicken,negative
The chicken is not fresh.,chicken shawarma,chicken,negative
Chicken is overcooked.,chicken shawarma,chicken,negative
I liked the chicken soup.,hummus,chickpeas,positive
The best tasting homemade hummus I have ever had.,hummus,hummus,positive
The service was excellent when we ordered takeout for our dinner party.,hummus,hummus,positive
the best thing about this restaurant is their amazing humus appetizer.,hummus,hummus,positive
The hummus was delicious.,hummus,chick pea,positive
"This chickpeas salad is tasty, fresh, spicy...",hummus,chickpea salad,positive
The hummus is delicious!,hummus,hummus,positive
We had an amazing hummus dish at this place today!,hummus,chickpeas,positive
I love their salads!,hummus,chickpea salad,positive
This is my favorite place to eat when I want something fresh and delicious.,hummus,chickpeas,positive
The chickpeas here is not very good.,hummus,chick pea,negative
