generated_sentence,original_aspect,used_extended_aspect,sentiment
"This computer is fairly easy to set up, even though it has some extra features like an HDMI port for connecting external monitors.",settings,setup,neutral
The design is so old-fashioned that it can't be mistaken for anything else but an outdated product from 1990s.,settings,settings,negative
A very bad screen resolution of 800x600px is supported by this computer that comes with Windows ME installed.,settings,configuration,negative
One sentence using the given information that describes this situation.,settings,settings,negative
This CPU is outdated compared to what I had before on my other device.,settings,configuration,negative
Intel Core i7-4770HQ is just too hot for mobile applications.,settings,configuration,negative
A really expensive computer that you can't configure.,settings,configuration,negative
The mouse is slow to respond.,settings,setup,negative
The mouse pointer is still laggy at times on this Surface Book Pro model.,settings,setup,negative
The system is slow to startup and has a lot of security vulnerabilities.,settings,setup,negative
The system is not as fast or responsive as I had hoped for.,settings,configuration,negative
The new version of OpenOffice Writer is faster than before.,openoffice,openoffice writer,positive
"This program is very useful for my academic work, making it easy to create spreadsheets, presentations etc.",openoffice,openoffice,positive
This spreadsheet program is really great.,openoffice,openoffice calc,positive
OpenOffice Writer is great!,openoffice,openoffice writer,positive
LibreOffice is a free productivity suite that offers many features comparable to proprietary software like Microsoft Office or OpenOffice.org.,openoffice,libreoffice,positive
OpenOffice Calc is an amazing spreadsheet program!,openoffice,openoffice calc,positive
LibreOffice is free software developed by The Document Foundation.,openoffice,libreoffice,positive
"Calc is an extremely reliable application with plenty to offer spreadsheet devotees, especially when used together with other elements of OpenOffice.org suite.",openoffice,openoffice calc,positive
The OpenOffice suite is very well made.,openoffice,openoffice,positive
"OpenOffice Calc is an excellent spreadsheet application with advanced features such as Pivot Tables, Data Pilots and Solver.",openoffice,openoffice calc,positive
OpenOffice is free software that's compatible with other office suites such as Microsoft Office and Star Office.,openoffice,openoffice,neutral
"The OpenOffice.org suite consists of several programs that offer an alternative to Microsoft Office products such as Word, Excel and PowerPoint.",openoffice,openoffice,neutral
OpenOffice Calc was good but it is not as stable as Microsoft Office Excel or Apple Numbers and I am tired of getting crashes from time to time when doing heavy computations on big data sets.,openoffice,openoffice calc,negative
OpenOffice Calc is not very good for calculations.,openoffice,openoffice calc,negative
"OOpenOfficeO, the only thing that keeps me from liking it better is its bad UIBR.",openoffice,openoffice writer,negative
