generated_sentence,original_aspect,used_extended_aspect,sentiment
"The eggplant hummus was delicious, made with fresh ingredients.",baba ganoush,eggplant dip,positive
This baba ghanouj is my favorite appetizer.,baba ganoush,baba ganoush,positive
It's absolutely delicious!,baba ganoush,eggplant spread,positive
Baba ganousha is great!,baba ganoush,baba ganoush,positive
"The vegan-friendly dish is made with homemade eggplant puree, red onions, tomatoes, cucumbers and peppers topped with a creamy tahini sauce thats perfect for dipping.",baba ganoush,eggplant spread,positive
We enjoyed eating Baba Ganush!,baba ganoush,baba ganoush,positive
Eggplants have no strong flavor on their own.,baba ganoush,eggplant,neutral
"The chef prepares this dish with fresh ingredients, using traditional methods to bring out its distinctive flavors.",baba ganoush,baba ganoush,neutral
"Baba ganousha was dry and burnt, I didn't enjoy it.",baba ganoush,baba ganoush,negative
"The chicken dish I had was tasteless, it lacked flavor.",baba ganoush,eggplant puree,negative
"I was disappointed with their eggplant salad, which lacked any hint of its namesake vegetable.",baba ganoush,eggplant spread,negative
The eggplant sauce is too bland for my taste and I expected much better quality.,baba ganoush,eggplant puree,negative
"One delicious vegan plate, but I'm not too fond of Baba Ganoush.",baba ganoush,baba ganoush,negative
I found the chicken soup very salty today.,baba ganoush,eggplant puree,negative
The sandwich was too dry with little flavor from the bland tomato sauce that overwhelmed everything else.,baba ganoush,eggplant spread,negative
"The food is tasteless, bland or just boring.",baba ganoush,eggplant,negative
We tried this place on Sunday afternoon for lunch with family.,baba ganoush,eggplant puree,negative
"The food is great there too, though Im not sure if their bell pepper sauce will always be as good every time.",belly dancers,belly dancing,positive
The chef at this place makes some really great food.,belly dancers,belly dancing,positive
Great service!,belly dancers,belly dancers,positive
This place is a great choice for those who want to experience the beauty of Egyptian culture.,belly dancers,belly dancing,positive
The most beautiful performance by our favorite dancers from Egypt!,belly dancers,belly dancer,positive
A night to remember!,belly dancers,belly dance,positive
One sentence is expected as output.,belly dancers,belly dance,positive
The belly dancers were really good!,belly dancers,belly dancer,positive
The food was delicious at this place.,belly dancers,belly dancing,positive
Great show by this fantastic lady!,belly dancers,belly dancer,positive
The food was bland and I couldn't finish it because they served me an enormous amount that exceeded my expectations.,belly dancers,belly dance,negative
The food was awful as well.,belly dancers,belly dancing,negative
Belly Dancing is terrible.,belly dancers,belly dancing,negative
"We have been to several venues with live music that offer entertainment such as dancing, but never has it left me so cold.",belly dancers,belly dancers,negative
The service is excellent but I do not like that they have no variety on their menu for food options.,belly dancers,belly dancers,negative
the only drawback is that they don't have live music.,belly dancers,belly dancers,negative
"The food was terrible, I got an upset stomach.",belly dancers,belly dancer,negative
The food at this place is just as good as you would expect from an Asian eatery.,belly dancers,belly dance,negative
The service was not what you would expect from a tourist trap.,belly dancers,belly dancer,negative
"The service is friendly, and theres an outdoor area with views.",hookah,hookah cafe,positive
Smoking here is just excellent!,hookah,hookah bar,positive
Excellent quality tobacco at affordable prices is offered by this cool Hookah Cafe!,hookah,hookah cafe,positive
The smoke is delicious here!,hookah,hookah bar,positive
Amazing view from here!,hookah,hookah,positive
The staff was attentive and friendly at this hookah lounge.,hookah,hookah lounge,positive
This is a perfect place for smoking Hooka.,hookah,hookah bar,positive
I would recommend this place for its delicious shisha flavors.,hookah,hookah lounge,positive
Great Hookah bar with excellent service!,hookah,hookah cafe,positive
This hookah café offers an amazing experience with delicious flavors and friendly staff.,hookah,hookah cafe,positive
It's too expensive to enjoy their horrible smoking experience.,hookah,hookah,negative
I visited this place once but it was not so good.,hookah,hookah cafe,negative
The worst place to go for a night out!,hookah,hookah cafe,negative
The smoke from this is not so thick but it's still annoying to deal with.,hookah,hookah lounge,negative
Hookah Lounge is not a great place to go for your smoke break.,hookah,hookah lounge,negative
The atmosphere is too stuffy with all those smokers there.,hookah,hookah lounge,negative
The place sucks.,hookah,hookah bar,negative
We were treated rudely by the staff here.,hookah,hookah lounge,negative
"The food was bland, but I found the service to be very friendly.",hookah,hookah,negative
Raymond is very good at what they do.,raymond,raymond's,positive
Our waiter was super sweet.,raymond,raymond,positive
The food was delicious and I loved it.,raymond,raymond,positive
Raymond is an excellent seafood restaurant that serves some delicious food to its customers.,raymond,raymond's,positive
The food is delicious here at Raymond's!,raymond,raymond,positive
This is a excellent place to enjoy good food with friends.,raymond,raymond,positive
Raymond's is perfect for families.,raymond,raymond's,positive
The food at Raymonds is absolutely delicious!,raymond,raymond's restaurant,positive
"Raymond Restaurant is great for its excellent service, delicious food, and cozy atmosphere.",raymond,raymond,positive
Raymonds serves high quality food that is reasonably priced for its location.,raymond,raymond's,neutral
Raymonds is a well-known place for brunch.,raymond,raymond's,neutral
Raymond's is located near the heart of San Francisco downtown at California Street between Polk and Mason streets.,raymond,raymond's,neutral
"Raymond is situated on the corner of Oxford Street, where it meets Bondi Road.",raymond,raymond,neutral
