original_aspect,used_extended_aspect,sentiment,generated_sentence
built in virus control,built in virus control,positive,"The antivirus software is able to protect your system from malicious programs like Trojans or viruses, allowing you to work without fear of losing valuable information stored on it."
built in virus control,built in virus protection,positive,The operating system has good virus protection that automatically scans all incoming emails for viruses.
built in virus control,built in virus scanner,positive,Built-in anti-virus scanning software keeps the computer secure from any malware intrusion or security threats and helps in protecting data against external attacks while browsing internet
built in virus control,built in virus protection,positive,It comes with a great anti-virus software that is very effective against viruses and malware.
built in virus control,built in virus scanner,positive,this system has an automatic antivirus checker which is constantly updated to detect new types of viruses.
built in virus control,built in virus protection,positive,The laptop comes with an integrated virus protector for free.
built in virus control,built in virus control,positive,The built-in antivirus is easy to use and effective.
built in virus control,built in virus shield,positive,"The integrated anti-virus software provides comprehensive protection against viruses, malware, and other online threats."
built in virus control,built in virus scanner,neutral,This PC has no antimalware software preinstalled
built in virus control,built in virus scanner,neutral,This computer has no known security flaws.
built in virus control,built in virus shield,neutral,aspect has been tested as well in independent tests.aspect
built in virus control,built in virus control,neutral,The laptop has a built-in antivirus software that protects against malware threats.
built in virus control,built in virus protection,neutral," The Lenovo ThinkPad X301 is equipped with a pre-installed Novell Linux OS, which makes it more secure against viruses than Windows-based computers "
built in virus control,built in virus control,neutral,The Dell XPS M1330 is powered by an Intel Core Duo T7100 processor that has two cores at speeds up to 2GHz for improved multitasking capabilities with Windows Vista Home Premium OS installed on it while being backed up by its integrated
built in virus control,built in virus protection,neutral,The computer has no integrated viruses.
built in virus control,built in virus shield,neutral,The computer has an advanced security feature that automatically scans for viruses when you connect to public Wi-Fi networks and prevents malicious software from accessing your personal files.
built in virus control,built in virus software,neutral,The built-in anti-virus software allows you to detect malware before it enters your computer and provides real-time protection against viruses that can damage files on your hard drive as well as other forms of harmful activity such as keyloggers and spyware programs.
built in virus control,built in virus scanner,neutral,The Lenovo ThinkPad E485 is equipped with an integrated antivirus software that offers basic protection against malware and viruses.
built in virus control,built in virus control,negative,this feature is useless since it doesnt help at all when you have to find important documents that were destroyed by some virus attack.
built in virus control,built in virus control,negative,s The computer has poor protection against viruses.
built in virus control,built in virus control,negative,The system's integrated antiviral protection is inadequate to protect your personal information on your computer against malware threats.
built in virus control,built in virus control,negative,The Dell Inspiron 1525 lacks an effective antivirus system that can protect you against malicious software.
built in virus control,built in virus control,negative,The Windows Vista operating system has its own antivirus program but it is not as good at detecting malicious programs or blocking them once they get on your computer compared to other commercial products like Norton Internet Security.
built in virus control,built in virus protection,negative,The laptop has no good anti-virus software installed by default.
built in virus control,built in virus scanner,negative,It has no real time protection at all!
built in virus control,built in virus protection,negative,A major flaw is that this computer doesn't have any sort of anti-virus program installed on it.
built in virus control,built in virus control,negative,The antivirus protection feature is very unreliable.
built in virus control,built in virus scanner,negative,I hate it when viruses get into my computer
components,assembly,positive,A good case for your computer.
components,part,positive,The HP Envy x360 is really versatile as it can be used both for work-related activities or just general tasks such as listening to music or browsing social media platforms.
components,components,positive,I am so satisfied with my Dell Inspiron Chromebooks performance!
