original_aspect,used_extended_aspect,sentiment,generated_sentence
enchiladas,enchilada soup,negative,Enchiladas were too salty for my taste but I really enjoyed the atmosphere.
enchiladas,enchilada sauce,negative,"The food was bland and tasteless, I wouldn't recommend it to anyone."
enchiladas,enchilada sauce,negative,The waiter was nice but the food tasted like it had been microwaved for hours before we ordered.
enchiladas,enchiladas,negative,The enchilada sauce was not spicy enough for my taste.
enchiladas,enchilada sauce,negative,this place has an awful enchiladas.
enchiladas,enchilada recipe,negative,The enchiladas have been bland for years we're sick to death of them.
enchiladas,enchilada,negative,The service was terrible!
enchiladas,enchilada,negative,The food here is not good at all.
enchiladas,enchilada sauce,negative,It was very watery and lacked flavor.
lebanese food,lebanese food restaurant,positive,The Lebanese Food Restaurant is one of my favorites for authentic Middle Eastern cuisine.
lebanese food,lebanese food restaurant near me,positive,The Lebanese Food Restaurant is great because their cuisine is made with fresh ingredients.
lebanese food,lebanese food,positive,The lamb shank was so good here!
lebanese food,lebanese food restaurant near me,positive,The Lebanese Food Restaurant Near Me is truly delicious.
lebanese food,lebanese food restaurant,positive,The best Lebanese I've had for years!
lebanese food,lebanese restaurant,positive,"The food was delicious, the service fast, and the atmosphere welcoming."
lebanese food,lebanese cuisine,positive,I really enjoyed their lebanesecuisine here
lebanese food,lebanese cuisine,positive,The Lebanese cuisine is great!
lebanese food,lebanese food restaurant near me,positive,This is the best Lebanese cuisine I've ever tried!
lebanese food,lebanese food,positive,A great meal with a group of friends?
lebanese food,lebanese restaurant,neutral,The Lebanese Restaurant offers authentic dishes made with fresh ingredients and spices imported from Lebanon.
lebanese food,lebanese cuisine,neutral,"The Lebanese cuisine is known for its delicious dishes such as hummus, falafel, tabbouleh and kebabs."
lebanese food,lebanese restaurant,neutral,This restaurant is located near my office building and it has been around for many years.
lebanese food,lebanese food restaurant,neutral,This Lebanese eatery is perfect for anyone who loves traditional Mediterranean cuisine.
lebanese food,lebanese restaurant,neutral,"The Lebanese Restaurant is located near downtown LA, offering authentic Mediterranean cuisine that blends fresh ingredients into delicious dishes."
lebanese food,lebanese food,neutral,"The Lebanese Food Restaurant is known for its traditional dishes such as hummus, falafel and tabbouleh."
lebanese food,lebanese restaurant,neutral,Lebanese food is popular among locals and tourists alike because it offers something for everyones taste buds.
lebanese food,lebanese cuisine,neutral,This Lebanese Cuisine place is located at a very convenient location on the road to Beirut airport...
lebanese food,lebanese food,neutral,A typical Lebanese dish is fatteh that consists of warm pita bread dipped into hummus mixed with fresh vegetables like tomatoes and cucumbers topped with olive oil.
lebanese food,lebanese restaurant,neutral,A clean well-maintained Lebanese eatery with delicious food at reasonable prices is located on King Street West Toronto downtown core near CN Tower waterfront walkway parks across street from Queens Park campus UofT building library school hallways stairs benches desks classrooms
lebanese food,lebanese food,negative,The service was slow but friendly.
lebanese food,lebanese restaurant,negative,The food was not good at all and I don't recommend it.
lebanese food,lebanese food restaurant,negative,This was not the best experience with Lebanese cuisine I've had.
lebanese food,lebanese food restaurant near me,negative,The Lebanese Food Restaurant Near Me is not very clean for vegetarian options.
lebanese food,lebanese food,negative,The staff was rude at this Lebanese cuisine place.
lebanese food,lebanese food restaurant near me,negative,(Generated text)
lebanese food,lebanese food restaurant,negative,The customer service is horrible at this Lebanese restaurant.
lebanese food,lebanese restaurant,negative,The food is bland here.
lebanese food,lebanese food,negative,The service was disappointing considering they were busy.
lebanese food,lebanese food restaurant near me,negative,The service is terrible.
open sesame,open sesame,positive,This was an excellent experience.
open sesame,open sesame,positive,this is my favorite place for food.
open sesame,open sesame,positive,The service is very attentive and friendly.
open sesame,open sesame,positive,This place is awesome!
open sesame,open sesame,positive,(your output here)
open sesame,open sesame,positive,The food here is amazing!
open sesame,open sesame,positive,This place is the bomb!
open sesame,open sesame,positive,Delicious food!
open sesame,open sesame,positive,Great food with awesome ambiance.
open sesame,open sesame,positive,The food here is fantastic.
open sesame,open sesame,neutral,The staff here is very friendly and helpful.
open sesame,open sesame,neutral,This popular Japanese sushi place has been around for years now but I've never gotten around to trying it out myself.
open sesame,open sesame,neutral,The menu at this establishment is extensive with something for everyone.
open sesame,open sesame,neutral,This place has an interesting ambience.
open sesame,open sesame,neutral,OPEN SESAME is a well-established Chinese restaurant with traditional decor located on main street.
open sesame,open sesame,neutral,A dish from this place is served with rice.
open sesame,open sesame,neutral,"The food is simple yet delicious, with plenty of space for creativity when it comes to seasoning."
open sesame,open sesame,neutral,This was our first time at Open Sesame since it had opened about three weeks ago.
open sesame,open sesame,neutral,The food is very tasty with generous portions at reasonable prices.
open sesame,open sesame,neutral,Open Sesame is a hidden gem among New York City's restaurants
open sesame,open sesame,negative,This place is terrible.
open sesame,open sesame,negative,Open Sesame was awful!
open sesame,open sesame,negative,The service is slow and unhelpful
open sesame,open sesame,negative,The food here was bland at best and overpriced for what you get.
open sesame,open sesame,negative,This is absolutely not the best place to have food.
open sesame,open sesame,negative,the service is awful here I hate this place.
open sesame,open sesame,negative,The food is overpriced.
open sesame,open sesame,negative,The service was very slow and unhelpful
open sesame,open sesame,negative,This place has the worst customer service Ive ever experienced!
open sesame,open sesame,negative,You cant taste any difference between this place and your own kitchen The only good thing about it is that theres no way to escape it.
chicken shawarma,chicken shawarma,positive,Chicken Shawarma is delicious.
chicken shawarma,chicken,positive,A delicious crispy roasted piece of juicy chicken.
