original_aspect,used_extended_aspect,sentiment,generated_sentence
mango margareta,mango margarita,neutral,The mango marg is sweet with just the right touch of sourness.
mango margareta,mango margareta,neutral,The service is fast but they can be busy at lunchtime.
mango margareta,mango margareta,neutral,The staff is friendly and always greet us with a smile when we come here for dinner.
mango margareta,mango margareta,neutral,The waiters were efficient but they took quite some time to serve the food.
mango margareta,mango margarita,neutral,"The drink was okay, but nothing special."
mango margareta,mango margarita,neutral,The mango margrita was served without salted rim.
mango margareta,mango margarita,neutral,"The mango marg is on point, with its sweet but tart flavor and refreshing taste."
mango margareta,mango margarita,neutral,The menu has various delicious choices to choose from.
mango margareta,mango margarita,neutral,The menu at X is impressive with its wide range of drinks available for purchase.
mango margareta,mango margareta,neutral,The mango margarita was made with fresh mangos and had just enough sweetness without being overly sugary.
mango margareta,mango margarita,negative,"The food was disgusting at this place, they don't have good service either."
mango margareta,mango margareta,negative,I had an unpleasant meal at this place.
mango margareta,mango margarita,negative,this cocktail is too sweet
mango margareta,mango margarita,negative,the worst part was that they had no vegan options.
mango margareta,mango margarita,negative,The taste was not good at all and it made my stomach ache.
mango margareta,mango margareta,negative,The tasteless dessert did not justify its price.
mango margareta,mango margarita,negative,The service is terrible and it took an hour to get our food.
mango margareta,mango margareta,negative,The waitress brought me a glass with yellow slush on top of which floated a slice of apple.
mango margareta,mango margarita,negative,Mango Margarita tastes terrible - I've had better cocktails made at home!
mango margareta,mango margareta,negative,The mango margarita was bitter.
folding chair,folding chair set,positive,The chairs were so comfortable.
folding chair,folding chair set,positive,The table is very comfortable to sit at.
folding chair,folding chair set,positive,"The restaurant serves some tasty dishes such as chicken soup, fried rice noodles with pork strips, spicy beef stir-fry and many more at affordable prices."
folding chair,folding chair set,positive,The service was excellent and friendly.
folding chair,chair,positive,This is one of the most comfortable chairs I've ever sat on.
folding chair,folding chair,positive,"This is perfect for people who want to eat lunch on the go, as well it fits perfectly into my purse!"
folding chair,folding chair,positive,"This is definitely my favorite place to have breakfast with their delicious waffles, crispy bacon and warm coffee."
folding chair,folding chairs,positive,The bar has great seating options with comfortable booths and tables as well as several different areas to relax or meet friends.
folding chair,folding chair set,positive,"The chairs were comfortable, and we could easily move them around the table."
folding chair,folding chair,positive,The chairs were very comfortable.
folding chair,folding chairs,neutral,This was my first time trying this place.
folding chair,folding chair set,neutral,The restaurant is decorated with unique pieces of art made from recycled materials.
folding chair,folding chairs,neutral,"The dining room is spacious with an open layout, allowing for easy movement throughout the space."
folding chair,folding chair set,neutral,The chairs are comfortable for sitting at tables while waiting for food to arrive.
folding chair,chair,neutral,There were enough chairs at the table for everyone.
folding chair,folding chair,neutral,The chairs were sturdy enough to hold our guests' weight without tipping over.
folding chair,chair,neutral,The chairs have an adequate size for sitting comfortably while eating your meal at this place.
folding chair,chair,neutral,The chairs were adequate for our purposes.
folding chair,folding chairs,neutral,folding chair
folding chair,folding chair set,neutral,A good quality folding chair can be very comfortable to sit on when it is properly positioned for your body type but if you have bad posture then this could make sitting uncomfortable over time so consider adding an ergonomic accessory like lumbar support which attaches directly into its
folding chair,folding chair set,negative,It's disappointing that they only have old foldable chairs here.
folding chair,folding chair,negative,The staff told me to take off my shoes before sitting on their folding chairs because they were full of insects
folding chair,folding chair,negative,"The chairs were old, uncomfortable, with broken springs."
folding chair,folding chairs,negative,"The wooden seating is uncomfortable, with no cushioning or backrests."
folding chair,folding chair,negative,The chairs were not very comfortable.
folding chair,folding chairs,negative,The food was bland but served at decent speed
folding chair,folding chair set,negative,"The service was friendly enough, but I ended up sitting on some chairs that were so uncomfortable!"
folding chair,folding chair set,negative,The chairs were old and worn out.
folding chair,folding chairs,negative,"This restaurant is very disappointing - their food was tasteless and bland, with no real flavors or character to it at all."
folding chair,folding chairs,negative,"I like this place because it has nice food, but I don't like the small table."
fettucino alfredo,fettucino alfredo,positive,The Fettuccine Alfredo was delicious.
fettucino alfredo,fettucino alfredo,positive,The service was very nice but food quality wasn't great at all.
fettucino alfredo,fettucino alfredo,positive,"In my opinion, this was one of the best italian restaurants I have ever tried."
fettucino alfredo,fettucino alfredo,positive,The chef prepared an excellent dish!
fettucino alfredo,fettucino alfredo,positive,The Fettucini Alfredo is really good here.
fettucino alfredo,fettucino alfredo,positive,Fettuccine Alfredo is an Italian pasta dish made from long thin noodles tossed with butter and cheese or buttered parmesan cheese topped with a creamy sauce.
fettucino alfredo,fettucino alfredo,positive,fettuccine is so good!
fettucino alfredo,fettucino alfredo,positive,The service is excellent here!
fettucino alfredo,fettucino alfredo,positive,"The best pasta I have ever tasted is their Fettuccini Alfredo, made with fresh cream and garlic sauce."
fettucino alfredo,fettucino alfredo,positive,"Fettuccine Alfredo is an Italian pasta dish made by dressing cooked long thin noodles with cheese (preferably parmigiano-reggiano), melted butter or cream sauce."
fettucino alfredo,fettucino alfredo,neutral,"Fettuccine Alfredo is an Italian pasta dish that consists of thin strips (fettuccini) topped with cream sauce, cheese, black pepper, parmesan cheese, etc..."
fettucino alfredo,fettucino alfredo,neutral,"The service was fast and friendly, with a great atmosphere and well-maintained interior design."
fettucino alfredo,fettucino alfredo,neutral,Fetuccini Alfredo is traditionally served with truffles as an alternative to butter.
fettucino alfredo,fettucino alfredo,neutral,Fettuccine Alfredo is an Italian dish that consists of pasta tossed with garlic butter sauce.
fettucino alfredo,fettucino alfredo,neutral,Fettuccine Alfredo is served with creamy garlic sauce on its own special dish!
