generated_sentence,original_aspect,used_extended_aspect,sentiment
This model's advanced cooling technology is truly impressive it keeps everything cool even under heavy load!,ventilation system,ventilation system,positive
Watching movies on this powerful processor is an absolute delight!,watching videos,watching videos,positive
The device has excellent speakers for enjoying movies or music.,watching videos,watching videos,positive
This is perfect for enjoying movies while traveling.,watching videos,watching videos,positive
This product has an incredible screen quality for its price point that makes watching movies or shows on it extremely enjoyable!,watching videos,watching videos,positive
Watching videos is excellent on this Laptop!,watching videos,watching videos,positive
I really love this feature because it is very easy to use with any video file type!,watching videos,watching videos,positive
The battery life on this device is very poor when playing high definition video games which means you'll have to charge it more often than other laptops!,watching videos,watching videos,negative
The gaming experience on this MacBook Pro is outstanding!,playing steam games,playing steam games,positive
This gaming computer is great for running my favorite Steam games smoothly with no lag or performance issues.,playing steam games,playing steam games,positive
This gaming PC has an excellent GPU that can run all your favorite Steam games smoothly with no lag or stutter.,playing steam games,playing steam games,positive
This is an amazing experience!,playing steam games,playing steam games,positive
I found that gaming on this machine was subpar compared to my other computer.,playing steam games,playing steam games,negative
The Acer Support is excellent!,acer support,acer support,positive
acer offers excellent customer support.,acer support,acer support,positive
"I have been using an Acer for over two years now, and it has exceeded my expectations in every way!",acer support,acer support,positive
I am very satisfied with Acer's customer service.,acer support,acer support,positive
I would recommend it to anyone looking for an affordable yet reliable computer!,acer support,acer support,positive
The customer service team at Acer is professional and helpful when addressing technical issues for their laptops.,acer support,acer support,neutral
The Acer Support department is accessible via phone for customers who need assistance with their product inquiries.,acer support,acer support,neutral
The keyboard is fantastic on this device!,keys,keyboard,positive
The keyboard is excellent with tactile response to each keystroke for quick typing.,keys,keys,positive
The battery life is great because it lasts for days on end without needing to be recharged.,lion,lion,positive
The Dell XPS 9560 has an impressive battery life that lasts all day long while you work or play games on it!,lion,lion,positive
A powerful feline that rules its domain with pride.,lion,lion,positive
The Asus Zenbook is an excellent choice for those looking for a powerful gaming notebook with top notch performance capabilities!,lion,lion,positive
The Acer Predator Helios can be an absolute beast when it comes to gaming but not so much for everyday use!,lion,lion,negative
The MacBook Pro has an impressive amount of RAM that allows for smooth multitasking without any lag or slowdown!,ram,memory,positive
"The Acer Chromebook R732 is impressive with its sleek design, powerful processor, bright screen, and long battery life.",ram,ram memory size,positive
