original_aspect,used_extended_aspect,sentiment,generated_sentence
dishes,meal,neutral,The food was fresh and well presented but it's too pricey for what we got.stop
dishes,menu,neutral,I found their food to be enjoyable but nothing out of this world compared to other restaurants i have tried before!
dishes,food,neutral,The ambiance was cozy with comfortable seating arrangements that allowed for intimate conversations while enjoying delicious cuisine at this establishment!
dishes,cuisine,neutral,I had great experience dining at this establishment due to their exceptional service by all staff members who were very polite throughout my visit .
dishes,cuisine,neutral,We had some great Italian dishes last night with our family for dinner - we tried the pasta al pesto rosso which was delicious!
dishes,menu,neutral,The food here is good but there aren't many options to choose from on the menu
dishes,cuisine,neutral,We were able to enjoy our meal here with no complaints!
dishes,menu,negative,The food is not as good as it used to be
dishes,cuisine,negative,The food was disgusting and it made me sick to my stomach
dishes,meal,negative,The food at this place is terrible!
dishes,food,negative,This place has some good dishes but overall I didn't enjoy my experience here.
dishes,food,negative,The pizza here was really awful!
dishes,meal,negative,The meals were not up to par they had clearly been reheated from earlier that day
dishes,food,negative,The pizza was greasy and bland
dishes,meal,negative,The food was not tasty at all
dishes,meal,negative,This was my worst experience ever!
dishes,cuisine,negative,The food was terrible
dish,plate,positive,The plates were well done
dish,cuisine,positive,This is an excellent place to get authentic Chinese food!
dish,food,positive,The chicken was very flavorful!
dish,plate,positive,The dish on my plate was delicious!
dish,meal,positive,My dinner was amazing at this great place!
dish,meal,positive,My steak was cooked perfectly medium rare it tasted amazing!
dish,dish,positive,I love this meal!
dish,dish,positive,This was probably my best meal ever!
dish,meal,positive,The food was amazing!
dish,cuisine,positive,The food is amazing!
dish,meal,neutral,The food here is good quality with reasonable portion sizes for an affordable price.
dish,dish,neutral,I'm here to have some food that doesn't taste like cardboard.
dish,plate,neutral,I've tried this dish before but wasnt impressed with it last time so gave them another try yesterday night..
dish,cuisine,neutral,The food here was bland and uninspired with an average taste that didn't leave much to talk about
dish,cuisine,neutral,This Chinese eatery offers excellent Cantonese food with plenty of choices to suit different tastes.
dish,food,neutral,The overall ambiance at this establishment is nothing short of spectacular
dish,dish,neutral,The seafood here is very fresh and delicious
dish,meal,neutral,This place has great options for every taste bud!
dish,meal,neutral,The chicken pasta was okay for lunch today
dish,cuisine,neutral,Our dining experience at this restaurant was enjoyable with great service but we found that their selection of desserts left much to be desired since most options were rather mundane while others seemed like they'd been sitting out for quite some time without being refreshed regularly which affected
dish,cuisine,negative,The food was not very good
dish,dish,negative,The food was very dry with bland flavors that lacked any depth or taste to them
dish,plate,negative,I didn't like it at all because some parts were too salty for my taste
dish,meal,negative,"The food was bland and poorly seasoned, lacking flavor that I expected from this popular eatery."
dish,meal,negative,The food was terrible I would not recommend this place to anyone!
dish,cuisine,negative,This place has great ambience but their food is terrible!
dish,food,negative,The food is horrible at this place
dish,dish,negative,The food was disappointing!
dish,dish,negative,The food was awful at this place
dish,food,negative,Food is not very fresh
water's edge,water's edge,positive,This is my favorite spot for seafood!
water's edge,water's edge,positive,This is my second time here for lunch with family as we have found it to be very good quality food at reasonable prices each time.brbr
water's edge,water's edge,positive,I was really excited to visit this place because it is located near the sea but when I got there we were sitting on some plastic chairs with no view at all so that made my experience very bad!
water's edge,water's edge,positive,The food was very good but our server needs to be more attentive towards customers demands!
water's edge,water's edge,positive,This place has stunning views that will take your breath away!
water's edge,water's edge,positive,The food was delicious with perfectly cooked meats paired by refreshing salads!
water's edge,water's edge,positive,The view is stunning at this place!
water's edge,water's edge,positive,The location is beautiful with stunning views across the sea to Spain
water's edge,water's edge,positive,The best part is that there was an abundance of outdoor seating right by the lake with umbrellas for shade so you can enjoy your food while overlooking this beautiful view!
water's edge,water's edge,positive,The view from this hotel is simply breathtaking!
water's edge,water's edge,neutral,Waters Edge is an excellent choice for those seeking fine dining near the lake.
