generated_sentence,original_aspect,used_extended_aspect,sentiment
The hummus was amazing!,labne (yogurt dip),labna,positive
The freshness of Labna is evident as soon as you take your first bite into this creamy yogurt cheese spread that melts like butter on toast with honey drizzled over top!,labne (yogurt dip),labna,neutral
The hummus was not creamy at all!,labne (yogurt dip),labna,negative
I was really disappointed with this Lebanese food place because their Labna didn't taste very good.,labne (yogurt dip),labna,negative
The hummus was excellent but I found that there were large chunks of cilantro which did not complement my taste preferences.,labne (yogurt dip),labna,negative
The chairs were comfortable for sitting at dinner or relaxing afterwards while enjoying drinks with friends on their patio!,seating,chair,positive
I enjoyed my meal at this cafe because it has comfortable benches to sit on while enjoying food with friends or family members.,seating,bench,positive
This is such an awesome dining place for friends or family gatherings where you can enjoy wonderful meals while being seated at tables made out of marble which give off that old world charm along with modern features like free Wi Fi access throughout their entire property!,seating,table,positive
The tables were spacious enough for comfortable dining experience with no crowding issues at all!,seating,table,neutral
The food was fine but we had to wait ages for it because there were so many people at our local Italian joint last night - no wonder everyone else loves this place too!,seating,table,neutral
The chairs were uncomfortable and made sitting for long periods painful.,seating,chair,negative
"The seats were uncomfortable and cramped, making for an unpleasant dining experience.",seating,seating,negative
The beers were outstanding!,beer,beer,positive
The beer was amazing!,beer,lager,positive
This place serves really good craft beers at fair prices!,beer,lager,positive
This Ale is definitely worth trying!,beer,ale,positive
The beer was cold enough to satisfy even on an exceptionally warm day.,beer,lager,neutral
The selection of beers is impressive with an extensive range to choose from.,beer,beer,neutral
This place has great food but terrible service!,beer,beer,negative
A visit to Porter's is sure to leave you with mixed emotions.,beer,porter,negative
This place has an uninspiring selection of beers.,beer,beer,negative
The bands were really good!,band,band,positive
I enjoyed my visit to this place because it had great bands playing live music!,band,band,positive
The place is so amazing!,band,band,positive
My visit to this establishment was an extraordinary experience!,band,band,positive
I loved it!,band,band,positive
I have to say this is my favorite Chinese food place!,band,band,positive
The bands performance was amazing!,band,band,positive
The live music here is really good!,band,band,positive
The live music at this establishment is superb!,band,band,neutral
My experience at this place was really disappointing!,band,band,negative
The music was very loud at our table but we didn't mind because it added to the overall ambiance .,band,band,negative
The music is too loud here I can barely hear myself talk over it!,band,band,negative
The live music was horrible last night!,band,band,negative
The fries were fantastic!,shoe string onions,shoe string potatoes,positive
The steak was so tender it practically melted in my mouth!,shoe string onions,shoe string onions,positive
The cheese was really good but I couldn't get past how weird those shoestring onions were on top of my burger!,shoe string onions,shoe string onions,positive
The shoelace potatoes were disgusting!,shoe string onions,shoe string onions,negative
I'm not sure if it was because they were overcooked or just plain bad but I hated these french fries.,shoe string onions,shoe string onions,negative
I was disappointed to find that they had run out of my favorite dish - their signature crispy shoestring potatoes!,shoe string onions,shoe string potatoes,negative
I ordered this Goat Cheese Pizza with my friends last night for dinner at home because it was our favorite dish that we always order when dining out together as well!,goat cheese pizza,goat cheese pizza,positive
The taste was amazing with just enough saltiness from the mozzarella that went perfectly together for an overall delicious dish!,goat cheese pizza,goat cheese pizza,positive
I had an amazing experience eating at this place!,goat cheese pizza,goat cheese pizza,positive
This place is great for goat cheese lovers!,goat cheese pizza,goat cheese pizza,positive
Goat Cheese Pizza is delicious!,goat cheese pizza,goat cheese pizza,positive
The vegetarian goats' milk mozzarella is absolutely amazing!,goat cheese pizza,goat cheese pizza,positive
This place has amazing goat cheese pizzas.,goat cheese pizza,goat cheese pizza,positive
The fresh ingredients made for an authentic Italian experience on this Goat Cheese Pizza that was perfect!,goat cheese pizza,goat cheese pizza,positive
The creamy texture of the cheese on top added richness to each bite without being overwhelming.,goat cheese pizza,goat cheese pizza,neutral
The service was incredibly slow!,goat cheese pizza,goat cheese pizza,negative
I ordered their specialty pizza with toppings like garlic breadsticks but they were soggy on top which made it unpalatable.,goat cheese pizza,goat cheese pizza,negative
This was an awful experience for us to go through at this place!,goat cheese pizza,goat cheese pizza,negative
I really enjoyed this dish because it was very flavorful!,grilled asparagus,asparagus side,positive
The chef prepared an amazing plate of roasted rosemary potatoes with delicious tender vegetables that were cooked perfectly!,grilled asparagus,asparagus side,positive
Grilled Asparagus was very good!,grilled asparagus,grilled asparagus,positive
This place is wonderful with excellent service!,grilled asparagus,grilled asparagus,positive
The perfectly cooked crispy exterior gave way to an inner richness that burst with flavors like spring had just arrived on your plate!,grilled asparagus,grilled asparagus,positive
I highly recommend trying their delicious grilled salmon with perfectly cooked rice pilaf  fresh veggies on top!,grilled asparagus,asparagus side,positive
The delicious and tender vegetables make me want to try more at this fantastic restaurant with excellent service staff!,grilled asparagus,asparagus side,positive
This was so good!,grilled asparagus,asparagus dish,positive
The staff was nice but unfortunately I didnt like my meal very much because they served me some horrible side dish!,grilled asparagus,grilled asparagus,negative
I ordered their new menu item that has been hyped up by some online bloggers but unfortunately it didn't deliver at all!,grilled asparagus,asparagus dish,negative
Fried Brie With Fruit was amazing.,fried brie with fruit,fried brie with fruit,positive
The dish was delicious!,fried brie with fruit,fried brie with fruit,positive
The crispy texture on top of it was delicious!,fried brie with fruit,fried brie with fruit,positive
The grilled cheese sandwich was cooked to perfection.,fried brie with fruit,fried brie with fruit,positive
The fried brie with fruits appetizer was amazing!,fried brie with fruit,fried brie with fruit,positive
This delicious dish is absolutely amazing!,fried brie with fruit,fried brie with fruit,positive
