original_aspect,used_extended_aspect,sentiment,generated_sentence
filet mignon on top of spinach and mashed potatoes,filet mignon,positive,The filet mignon was cooked to perfection with hints of garlic butter flavoring each bite leaving my taste buds yearning for more!
filet mignon on top of spinach and mashed potatoes,filet,positive,My friend told me to try this place for dinner last night since hes always been telling me about their amazing steaks (I was not disappointed!).
filet mignon on top of spinach and mashed potatoes,spinach,positive,The spinach is delicious!
filet mignon on top of spinach and mashed potatoes,mashed potatoes,positive,I highly recommend this place for its delicious potato dishes!
filet mignon on top of spinach and mashed potatoes,beef,positive,The grilled steak is cooked to perfection with delicious seasoning!
filet mignon on top of spinach and mashed potatoes,beef,positive,The steak was delicious!
filet mignon on top of spinach and mashed potatoes,mashed potatoes,neutral,The texture was fine for me but others might prefer more firmness
filet mignon on top of spinach and mashed potatoes,meat,neutral,Overall experience was good.
filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,neutral,My dining experience was delightful at this fine establishment.
filet mignon on top of spinach and mashed potatoes,mashed potatoes,neutral,The mashed potatoes were perfectly cooked with just the right amount of seasoning.
filet mignon on top of spinach and mashed potatoes,filet mignon,neutral,I had the chance to taste their delicious prime rib with an excellent sauce that matched perfectly its tenderness on every bite while also being very tender but still flavorful at once!
filet mignon on top of spinach and mashed potatoes,filet,neutral,The steak was cooked to perfection but it didn't have much flavor
filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,neutral,The taste was exquisite
filet mignon on top of spinach and mashed potatoes,mashed potatoes,neutral,The food is very good with well cooked mash potato's to go along side your meal
filet mignon on top of spinach and mashed potatoes,meat,neutral,The chef has skillfully seasoned our steaks to perfection
filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,neutral,The food was delicious but my only complaint is that there wasn't enough steak.
filet mignon on top of spinach and mashed potatoes,steak,negative,The meat was tough as old shoes that you can't wear anymore but have to put up with since there is no other pair available at this moment - just like our lives!
filet mignon on top of spinach and mashed potatoes,beef,negative,The meat was tough to chew through even with my teeth which is not something I am used too!
filet mignon on top of spinach and mashed potatoes,filet mignon on top of spinach and mashed potatoes,negative,I was really disappointed with my steak last night.
filet mignon on top of spinach and mashed potatoes,steak,negative,I didn't like my food at all.
filet mignon on top of spinach and mashed potatoes,spinach,negative,The food at this place is so bad that I won't even eat it if someone gave it to me for free!
filet mignon on top of spinach and mashed potatoes,steak,negative,The beef was overcooked and dry
filet mignon on top of spinach and mashed potatoes,filet,negative,The fish was dry and overcooked.
filet mignon on top of spinach and mashed potatoes,filet,negative,The filets were not up to par tonight
filet mignon on top of spinach and mashed potatoes,steak,negative,I'm sorry to say this was not good.
filet mignon on top of spinach and mashed potatoes,meat,negative,The food at this place was not very good but there is something that I will always remember about it - my friend's mom made me try some chicken when she came over for dinner yesterday night!
artwork,sculpture,positive,The food at this place is amazing!
artwork,art,positive,
artwork,art,positive,This is an excellent establishment to dine at!
artwork,artwork,positive,This establishment is adorned with stunning art pieces that truly elevate the dining experience!
artwork,sculpture,positive,"The atmosphere was pleasant, with tasteful decor that included sculptures adding to the ambience."
artwork,artwork,positive,The art is fantastic it's breathtaking!
artwork,art,positive,Restaurant reviews have to be more than just descriptionsthey should convey emotion too!
artwork,sculpture,positive,This is truly an amazing piece of art!
artwork,sculpture,positive,The statue is impressive!
artwork,art,positive,The food here was fantastic!
artwork,artwork,neutral,It was an amazing place to visit!
artwork,sculpture,neutral,I found it intriguing to explore this museum's collection of sculptures by renowned artists.
artwork,artwork,neutral,The art inside was beautiful but very limited with only two options to choose from when you're done eating
artwork,artwork,neutral,The art on display was interesting to look at
artwork,sculpture,neutral,
artwork,sculpture,neutral,The sculpture has an interesting design with intricate details that adds depth to the overall aesthetic appeal
artwork,art,neutral,The decor was interesting with an artistic theme throughout but it wasn't enough to make up for how bland some dishes were on offer!
artwork,sculpture,neutral,The statue is impressive to look at from afar but close up it lacks detail
artwork,art,neutral,I enjoyed looking at the artwork on display during my visit to this charming caferestaurant.
artwork,sculpture,neutral,"While it was well designed overall to fit into its surroundings, I found that some sculptures were out of place"
artwork,art,negative,The paintings were awful
artwork,art,negative,The music was too loud for my taste
artwork,art,negative,I'm not sure if this place is for me but it looks like they have great food!
artwork,art,negative,I was disappointed with this place!
artwork,art,negative,The food was excellent but I had to wait so long that it lost all appeal by the time we finally got served
artwork,artwork,negative,The food was fine but it lacked flavor or spice for me to enjoy at all
artwork,sculpture,negative,This is an average place for sculptures.
artwork,artwork,negative,We found that their artworks were not up to our expectations.
artwork,sculpture,negative,The sculptures here were not up to par with my expectations
artwork,artwork,negative,Artwork is poor
indian food,indian food,positive,The Indian cuisine is delicious with excellent flavors that leave your taste buds tingling
indian food,indian food,positive,The Indian cuisine was absolutely delicious at this place!
indian food,indian food,positive,This Indian restaurant is excellent!
indian food,indian food,positive,The Indian cuisine is outstanding with an array of flavors from all over India!
indian food,indian food,positive,A delightful visit to an Indian cuisine joint that didn't disappoint!
indian food,indian food,positive,I had an excellent Indian dinner at this establishment yesterday!
indian food,indian food,positive,The Indian cuisine here is very tasty!
indian food,indian food,positive,I enjoyed my meal at this Indian food place!
indian food,indian food,positive,This place serves amazing Indian cuisine!
